Tstamp,Str,Thr,RrLH,FrLH,Fr,FrRH,RrRH
1759999911.27,      0.00,     50.00,   1156.00,    383.00,   1101.00,   2000.00,    231.00
1759999911.32,      0.00,     50.00,   1168.00,    911.00,   1256.00,    712.00,    231.00
1759999911.37,      0.00,     50.00,    464.00,   1017.00,   1670.00,   1281.00,    228.00
1759999911.41,    -32.00,     50.00,   1250.00,    735.00,    937.00,   1015.00,    251.00
1759999911.45,    -90.00,     50.00,    552.00,    568.00,    684.00,    800.00,    239.00
1759999911.51,    -90.00,     50.00,   1227.00,   1232.00,    864.00,   2000.00,    274.00
1759999911.57,      0.00,     50.00,   1212.00,   1211.00,    842.00,   1373.00,    271.00
1759999911.61,      0.00,     50.00,   1060.00,    594.00,    641.00,    523.00,    278.00
1759999911.66,      0.00,     50.00,    890.00,   1252.00,    733.00,   2000.00,    274.00
1759999911.72,      0.00,     50.00,   1111.00,   2000.00,    582.00,   2000.00,    277.00
1759999911.77,      0.00,     50.00,    916.00,   2000.00,   1288.00,   1128.00,    280.00
1759999911.82,      0.00,     50.00,   1202.00,    551.00,   1158.00,   1069.00,    280.00
1759999911.86,      0.00,     50.00,   1217.00,    524.00,    745.00,   1048.00,    278.00
1759999911.91,      0.00,     50.00,   1190.00,    524.00,    817.00,   1510.00,    297.00
1759999911.96,      0.00,     50.00,   1202.00,    582.00,    768.00,   1069.00,    291.00
1759999912.00,      0.00,     50.00,   1200.00,    551.00,   1377.00,    350.00,    291.00
1759999912.05,      0.00,     50.00,    560.00,    486.00,   1865.00,    939.00,    286.00
1759999912.09,      0.00,     50.00,   1192.00,    514.00,   1167.00,   1079.00,    280.00
1759999912.14,      0.00,     50.00,   1199.00,    550.00,   1046.00,   1019.00,    288.00
1759999912.19,      0.00,     50.00,    488.00,    507.00,   2000.00,   2000.00,    283.00
1759999912.25,      0.00,     50.00,    448.00,   2000.00,   1946.00,   2001.00,    273.00
1759999912.30,      0.00,     50.00,    486.00,    554.00,   2000.00,    468.00,    274.00
1759999912.35,      0.00,     50.00,    554.00,    571.00,   1095.00,   1041.00,    277.00
1759999912.40,      0.00,     50.00,    962.00,    530.00,   2000.00,    645.00,    287.00
1759999912.45,      0.00,     50.00,   1145.00,    631.00,   2000.00,   1920.00,    266.00
1759999912.49,      0.00,     50.00,    554.00,    585.00,   1204.00,    682.00,    266.00
1759999912.54,      0.00,     50.00,   1164.00,   2000.00,    675.00,    551.00,    288.00
1759999912.59,      0.00,     50.00,   1231.00,    807.00,   1057.00,   1353.00,    272.00
1759999912.64,      0.00,     50.00,    485.00,   1116.00,    647.00,    783.00,    268.00
1759999912.69,      0.00,     50.00,   1235.00,    644.00,    946.00,    366.00,    274.00
1759999912.73,      0.00,     50.00,    521.00,   1093.00,    599.00,    520.00,    280.00
1759999912.79,      0.00,     50.00,   1059.00,   1902.00,    551.00,   2000.00,    281.00
1759999912.83,      0.00,     50.00,    553.00,    595.00,    925.00,    483.00,    248.00
1759999912.88,      0.00,     50.00,   1246.00,   1931.00,   2000.00,    396.00,    350.00
1759999912.93,      0.00,     50.00,   1265.00,   1884.00,    353.00,    345.00,    248.00
1759999912.97,      0.00,     50.00,   1195.00,    561.00,    814.00,    337.00,    236.00
1759999913.01,      0.00,     50.00,   1117.00,    552.00,    792.00,    317.00,    282.00
1759999913.06,      0.00,     50.00,   1284.00,    568.00,    487.00,    499.00,    225.00
1759999913.11,      0.00,     50.00,   1052.00,   1733.00,    369.00,    315.00,    227.00
1759999913.16,      0.00,     50.00,   1165.00,    570.00,    689.00,    739.00,    218.00
1759999913.21,      0.00,     50.00,   1302.00,   1039.00,   1651.00,   2000.00,    260.00
1759999913.27,      0.00,     50.00,   1206.00,   1628.00,   1079.00,   2000.00,    239.00
1759999913.34,      0.00,     50.00,   1269.00,   1580.00,    511.00,   1132.00,   2000.00
1759999913.39,      0.00,     50.00,   1142.00,   1529.00,    348.00,    543.00,   2000.00
1759999913.45,    -74.00,     50.00,    491.00,    989.00,   1187.00,   2000.00,    458.00
1759999913.51,    -90.00,     50.00,    554.00,   1440.00,   1066.00,    899.00,   2000.00
1759999913.56,    -90.00,     50.00,   1130.00,   1390.00,    841.00,    904.00,   2000.00
1759999913.63,    -90.00,     50.00,   1407.00,   1340.00,   1266.00,   2000.00,   2000.00
1759999913.69,    -32.00,     50.00,    558.00,   1294.00,    946.00,    978.00,   2000.00
1759999913.73,    -90.00,     50.00,   1424.00,    645.00,    693.00,    586.00,    604.00
1759999913.79,    -90.00,     50.00,    543.00,   1229.00,   1231.00,   2000.00,    493.00
1759999913.84,    -90.00,     50.00,   1481.00,   1187.00,   1119.00,   2000.00,    491.00
1759999913.91,    -90.00,     50.00,   1429.00,   1153.00,   1024.00,   2000.00,    498.00
1759999913.96,    -90.00,     50.00,   1208.00,    668.00,   1361.00,   1008.00,    502.00
1759999914.01,    -90.00,     50.00,    965.00,   1107.00,    907.00,   2000.00,    519.00
1759999914.05,    -90.00,     50.00,   1232.00,    555.00,   1020.00,    851.00,    515.00
1759999914.10,    -51.00,     50.00,   1170.00,   1072.00,   1033.00,    801.00,    522.00
1759999914.15,    -13.00,     50.00,   1105.00,    965.00,    674.00,    715.00,    522.00
1759999914.20,    -77.00,     50.00,    976.00,   1051.00,    917.00,   2000.00,    522.00
1759999914.25,    -90.00,     50.00,   1061.00,   1051.00,   1670.00,    714.00,    519.00
1759999914.30,    -81.00,     50.00,   1045.00,   1040.00,   1054.00,    605.00,    512.00
1759999914.35,    -90.00,     50.00,   1039.00,   1027.00,   1301.00,    650.00,    508.00
1759999914.40,    -90.00,     50.00,   1027.00,   1029.00,   1434.00,    550.00,    501.00
1759999914.44,    -90.00,     50.00,   1020.00,    949.00,   1080.00,    530.00,    496.00
1759999914.49,    -90.00,     50.00,   1013.00,   1039.00,    761.00,    506.00,    490.00
1759999914.53,    -90.00,     50.00,    937.00,   1059.00,    740.00,    350.00,    489.00
1759999914.58,    -74.00,     50.00,   1016.00,    564.00,   1889.00,    491.00,    505.00
1759999914.62,      0.00,     80.00,   1024.00,   1524.00,    731.00,    437.00,    470.00
1759999914.67,      0.00,     80.00,   1033.00,   1050.00,   2000.00,    430.00,    464.00
1759999914.73,      0.00,     80.00,   1048.00,    880.00,   1220.00,    394.00,   2000.00
1759999914.79,     74.00,     80.00,   1069.00,   1912.00,   1135.00,    353.00,   2000.00
1759999914.85,     90.00,     80.00,   1094.00,   1853.00,   1693.00,    315.00,   2000.00
1759999914.90,     81.00,     80.00,   1121.00,    554.00,   1195.00,    283.00,   1041.00
1759999914.95,      0.00,     80.00,   1143.00,    563.00,   1066.00,    269.00,   2000.00
1759999914.99,      0.00,     80.00,   1154.00,    670.00,   2000.00,    432.00,    348.00
1759999915.04,      0.00,     80.00,   1164.00,    805.00,   1174.00,   1210.00,    222.00
1759999915.10,      0.00,     80.00,   1168.00,   1587.00,    980.00,   1150.00,    254.00
1759999915.17,      0.00,     80.00,   1122.00,   1542.00,   2000.00,   2000.00,    277.00
1759999915.23,      0.00,     80.00,   1088.00,   1223.00,   2000.00,   2000.00,    280.00
1759999915.29,    -90.00,     80.00,   1166.00,    715.00,   2000.00,   2000.00,    280.00
1759999915.35,    -90.00,     80.00,   1190.00,    726.00,   2000.00,   2000.00,    286.00
1759999915.39,      0.00,     80.00,    426.00,    600.00,    810.00,    941.00,    304.00
1759999915.44,      0.00,     80.00,    660.00,   1480.00,    966.00,   2000.00,    304.00
1759999915.49,      0.00,     80.00,   1147.00,    611.00,   2000.00,    819.00,    319.00
1759999915.53,      0.00,     80.00,    945.00,   1521.00,    583.00,    581.00,    306.00
1759999915.58,      0.00,     80.00,    567.00,    548.00,    850.00,   1721.00,    304.00
1759999915.62,      0.00,     80.00,   1118.00,   1613.00,    661.00,    627.00,    293.00
1759999915.66,      0.00,     80.00,    976.00,    549.00,    921.00,    626.00,    309.00
1759999915.72,    -30.00,     80.00,   1149.00,   1561.00,    964.00,   2000.00,    307.00
1759999915.76,    -30.00,     80.00,    656.00,   1138.00,    684.00,    963.00,    304.00
1759999915.82,      0.00,     80.00,    933.00,   1155.00,   1603.00,   1163.00,    301.00
1759999915.88,      0.00,     80.00,   1126.00,   1677.00,    799.00,   2000.00,    296.00
1759999915.92,      0.00,     80.00,    489.00,    492.00,   1433.00,    608.00,    285.00
1759999915.98,      0.00,     80.00,   1135.00,   2000.00,    577.00,    577.00,    291.00
1759999916.03,      0.00,     80.00,   1139.00,   1467.00,    492.00,    486.00,    282.00
1759999916.08,      0.00,     80.00,    902.00,   1718.00,   1186.00,    444.00,    268.00
1759999916.13,      0.00,     80.00,   1152.00,   1665.00,   1104.00,    368.00,    254.00
1759999916.17,      0.00,     80.00,    931.00,    762.00,   1040.00,    360.00,    244.00
1759999916.22,      0.00,     80.00,    379.00,   1833.00,    968.00,    285.00,    239.00
1759999916.27,      3.00,     80.00,   1195.00,   1558.00,    891.00,   1187.00,    219.00
1759999916.31,     61.00,     80.00,    517.00,    514.00,    823.00,    675.00,    214.00
1759999916.36,     45.00,     80.00,   1229.00,    812.00,    752.00,   1047.00,    200.00
1759999916.40,     40.00,     80.00,    567.00,    737.00,    686.00,    201.00,    187.00
