Tstamp,Str,Thr,RrLH,FrLH,Fr,FrRH,RrRH
1760003498.57,      0.00,     60.00,    545.00,   1391.00,   2000.00,    974.00,    832.00
1760003498.62,      0.00,     60.00,    539.00,    638.00,    668.00,   1511.00,    848.00
1760003498.66,      0.00,     60.00,    554.00,    904.00,   1076.00,    836.00,    865.00
1760003498.71,      0.00,     60.00,    546.00,    806.00,   1302.00,    949.00,    883.00
1760003498.76,      0.00,     60.00,    556.00,    804.00,   1676.00,   2000.00,    903.00
1760003498.82,      0.00,     60.00,    568.00,   2000.00,   1601.00,   2000.00,    925.00
1760003498.87,    -31.00,     60.00,    578.00,   1093.00,   1541.00,    653.00,    943.00
1760003498.92,   -100.00,     60.00,    590.00,    823.00,   1141.00,   1083.00,    964.00
1760003498.97,   -100.00,     60.00,    625.00,   1005.00,   1053.00,    900.00,    982.00
1760003499.01,   -100.00,     60.00,    616.00,    974.00,   1354.00,    900.00,   1002.00
1760003499.05,   -100.00,     60.00,    583.00,    594.00,   1013.00,    659.00,    574.00
1760003499.10,   -100.00,     60.00,    638.00,    694.00,    930.00,    626.00,   1017.00
1760003499.14,   -100.00,     60.00,    656.00,    785.00,   1241.00,    707.00,   1018.00
1760003499.19,   -100.00,     60.00,    686.00,    727.00,   1195.00,    415.00,   1019.00
1760003499.23,   -100.00,     60.00,    720.00,    874.00,   1173.00,    718.00,   1010.00
1760003499.28,    -93.00,     60.00,    775.00,    612.00,   1588.00,   1037.00,    999.00
1760003499.32,      0.00,     60.00,    866.00,    893.00,    790.00,    413.00,    992.00
1760003499.37,      0.00,     60.00,    862.00,    885.00,    578.00,    978.00,    976.00
1760003499.42,      0.00,     60.00,    866.00,    949.00,    524.00,    954.00,   1378.00
1760003499.46,      0.00,     60.00,    879.00,   1024.00,    484.00,    915.00,   1017.00
1760003499.51,      0.00,     60.00,    892.00,   1009.00,    415.00,    603.00,   1385.00
1760003499.56,      0.00,     60.00,    910.00,    987.00,   1007.00,    885.00,   2000.00
1760003499.61,      0.00,     60.00,    931.00,    729.00,    562.00,    712.00,   2000.00
1760003499.65,      0.00,     60.00,    948.00,    945.00,    554.00,    693.00,    727.00
1760003499.70,      0.00,     60.00,    956.00,    922.00,   1157.00,    817.00,    788.00
1760003499.75,      0.00,     60.00,    881.00,    902.00,   1203.00,    966.00,    778.00
1760003499.80,    -20.00,     60.00,    993.00,    885.00,   2000.00,    786.00,    747.00
1760003499.86,   -100.00,     60.00,    862.00,    856.00,   2000.00,   2000.00,    738.00
1760003499.90,   -100.00,     60.00,   1038.00,    829.00,    688.00,   1094.00,    557.00
1760003499.95,   -100.00,     60.00,   1043.00,    812.00,   1025.00,   1156.00,    711.00
1760003499.99,      0.00,     60.00,    814.00,    754.00,   1107.00,    888.00,    726.00
1760003500.04,      0.00,     60.00,    794.00,    633.00,   1075.00,   2000.00,    725.00
1760003500.09,      0.00,     60.00,    770.00,    607.00,   1267.00,    992.00,    726.00
1760003500.14,      0.00,     60.00,    757.00,    779.00,   1628.00,   1062.00,    733.00
1760003500.19,    -10.00,     60.00,    751.00,    816.00,    983.00,   1182.00,    726.00
1760003500.23,   -100.00,     60.00,    750.00,    718.00,    696.00,    550.00,    740.00
1760003500.27,   -100.00,     60.00,    743.00,    804.00,    691.00,   1460.00,    717.00
1760003500.32,      0.00,     60.00,    554.00,    594.00,   1173.00,   2000.00,    690.00
1760003500.37,      0.00,     60.00,    736.00,    869.00,    561.00,   1801.00,    709.00
1760003500.41,      0.00,     60.00,    733.00,    679.00,    918.00,    628.00,    716.00
1760003500.45,      0.00,     60.00,    730.00,    600.00,    514.00,    805.00,    712.00
1760003500.50,      0.00,     60.00,    730.00,    580.00,   2000.00,   1022.00,    591.00
1760003500.54,      0.00,     60.00,    739.00,    552.00,    411.00,    888.00,    716.00
1760003500.58,      0.00,     60.00,    741.00,    484.00,    388.00,   1074.00,    715.00
1760003500.62,      0.00,     60.00,    758.00,    550.00,   1053.00,    609.00,    713.00
1760003500.67,      0.00,     60.00,    734.00,    540.00,   1586.00,   1449.00,    716.00
1760003500.72,      0.00,     60.00,    740.00,    583.00,   2000.00,    741.00,    716.00
1760003500.77,      0.00,     60.00,    733.00,    381.00,   2000.00,   1406.00,    717.00
1760003500.81,      0.00,     60.00,    734.00,    379.00,    588.00,    863.00,    716.00
1760003500.85,      0.00,     60.00,    739.00,    567.00,    925.00,   1071.00,    722.00
1760003500.90,      0.00,     60.00,    736.00,    372.00,   1465.00,   1003.00,    718.00
1760003500.94,      0.00,     60.00,    742.00,    489.00,   1189.00,   1065.00,    717.00
1760003500.99,      0.00,     60.00,    742.00,    695.00,    922.00,   2000.00,    713.00
1760003501.04,      0.00,     60.00,    432.00,    555.00,   1212.00,   1256.00,    719.00
1760003501.09,      0.00,     60.00,    755.00,   2000.00,    646.00,   1040.00,    713.00
1760003501.13,      0.00,     60.00,    759.00,   2000.00,    613.00,    538.00,    704.00
1760003501.18,      0.00,     60.00,    761.00,   2000.00,    554.00,    585.00,    703.00
1760003501.23,      0.00,     60.00,    778.00,   2000.00,    362.00,    581.00,    699.00
1760003501.27,      0.00,     60.00,    783.00,   2000.00,    351.00,    768.00,    700.00
1760003501.31,      0.00,     60.00,    773.00,    831.00,    356.00,    505.00,    701.00
1760003501.36,      0.00,     60.00,    774.00,    845.00,    718.00,   1186.00,    700.00
1760003501.41,      0.00,     60.00,    772.00,   2000.00,   1490.00,    562.00,    698.00
1760003501.45,      0.00,     60.00,    775.00,    839.00,   1335.00,    867.00,    698.00
1760003501.50,      0.00,     60.00,    777.00,   2000.00,    754.00,    905.00,    701.00
1760003501.57,      0.00,     60.00,    695.00,   2000.00,   2000.00,   2000.00,    699.00
1760003501.61,      0.00,     60.00,    782.00,   1243.00,    805.00,    560.00,    703.00
1760003501.66,      0.00,     60.00,    785.00,   1211.00,   1268.00,    756.00,    702.00
1760003501.71,      0.00,     60.00,    787.00,   2000.00,    575.00,    914.00,    704.00
1760003501.77,      0.00,     60.00,    786.00,   2000.00,   2000.00,   2000.00,    710.00
1760003501.81,      0.00,     60.00,    786.00,    752.00,    604.00,    549.00,    710.00
1760003501.86,      0.00,     60.00,    788.00,   2000.00,    551.00,    868.00,    703.00
1760003501.90,      0.00,     60.00,    786.00,    662.00,    429.00,    849.00,    709.00
1760003501.94,      0.00,     60.00,    781.00,    614.00,   1475.00,    568.00,    720.00
1760003501.98,      0.00,     60.00,    777.00,    610.00,    554.00,    547.00,    718.00
1760003502.02,      0.00,     60.00,    558.00,    805.00,    553.00,    836.00,    721.00
1760003502.07,      0.00,     60.00,    773.00,    802.00,   1029.00,   1281.00,    720.00
1760003502.12,   -100.00,     60.00,    768.00,    796.00,    688.00,   1745.00,    731.00
1760003502.17,   -100.00,     60.00,    762.00,    785.00,   1256.00,   1686.00,    735.00
1760003502.21,   -100.00,     60.00,    762.00,    656.00,   1091.00,   1098.00,    736.00
1760003502.25,   -100.00,     60.00,    759.00,    699.00,    346.00,    951.00,    739.00
1760003502.29,    -13.00,     60.00,    756.00,    753.00,    351.00,    654.00,    739.00
1760003502.33,      0.00,     60.00,    756.00,    789.00,    551.00,    550.00,    649.00
1760003502.38,      0.00,     60.00,    759.00,    614.00,   1054.00,   1023.00,    742.00
1760003502.42,      0.00,     60.00,    763.00,    641.00,    372.00,    794.00,    756.00
1760003502.47,      0.00,     60.00,    768.00,   1281.00,   1665.00,   1399.00,    730.00
