Tstamp,Str,Thr,RrLH,FrLH,Fr,FrRH,RrRH
1760003608.43,   -100.00,     60.00,    393.00,    411.00,    857.00,   1080.00,   1449.00
1760003608.47,   -100.00,     60.00,    421.00,    393.00,    809.00,    597.00,    971.00
1760003608.51,   -100.00,     60.00,    412.00,    384.00,    798.00,   1069.00,   1129.00
1760003608.55,    -99.00,     60.00,    396.00,    370.00,    771.00,    529.00,    649.00
1760003608.60,    -76.00,     60.00,    380.00,    386.00,   1624.00,    974.00,   1459.00
1760003608.64,   -100.00,     60.00,    376.00,    381.00,   1263.00,    680.00,   1453.00
1760003608.70,   -100.00,     60.00,    363.00,    423.00,   1762.00,   1337.00,   2000.00
1760003608.75,   -100.00,     60.00,    361.00,    597.00,   1650.00,    967.00,   2000.00
1760003608.79,    -60.00,     60.00,    370.00,    555.00,   2000.00,    486.00,    562.00
1760003608.85,      0.00,     60.00,    396.00,    553.00,   2000.00,   1056.00,   2000.00
1760003608.90,      0.00,     60.00,    490.00,    544.00,   2000.00,   1128.00,   2000.00
1760003608.96,      0.00,     60.00,    445.00,    542.00,   2000.00,   1331.00,   2000.00
1760003609.01,      0.00,     60.00,    485.00,    543.00,   1155.00,    957.00,   2000.00
1760003609.06,      0.00,     60.00,    510.00,    549.00,   1212.00,    989.00,   2000.00
1760003609.11,      0.00,     60.00,    516.00,    540.00,   1603.00,    670.00,   1195.00
1760003609.16,      0.00,     60.00,    510.00,    538.00,   1373.00,   1018.00,   2000.00
1760003609.21,   -100.00,     60.00,    498.00,    526.00,   1393.00,   1180.00,   2000.00
1760003609.26,   -100.00,     60.00,    495.00,    518.00,   1581.00,    981.00,   1168.00
1760003609.31,   -100.00,     60.00,    488.00,    506.00,   2000.00,    574.00,   1096.00
1760003609.36,      0.00,     60.00,    484.00,    507.00,   1885.00,    900.00,   2000.00
1760003609.41,      0.00,     60.00,    477.00,    513.00,   1755.00,   1033.00,   1118.00
1760003609.46,      0.00,     60.00,    485.00,    816.00,   1058.00,    912.00,   1103.00
1760003609.51,      0.00,     60.00,    473.00,    782.00,   1518.00,    908.00,   2000.00
1760003609.56,   -100.00,     60.00,    485.00,   1434.00,   1008.00,    550.00,   2000.00
1760003609.61,   -100.00,     60.00,    487.00,    688.00,   1200.00,    973.00,   2000.00
1760003609.67,    -79.00,     60.00,    491.00,    605.00,   2000.00,    598.00,   2000.00
1760003609.71,      0.00,     60.00,    505.00,    697.00,   1207.00,   1245.00,   1008.00
1760003609.76,      0.00,     60.00,    515.00,    679.00,    553.00,    879.00,   2000.00
1760003609.81,      0.00,     60.00,    524.00,    846.00,   1060.00,    949.00,   2000.00
1760003609.86,      0.00,     60.00,    541.00,   1462.00,   1087.00,    913.00,    920.00
1760003609.90,      0.00,     60.00,    560.00,    674.00,   1107.00,    779.00,    885.00
1760003609.94,    -57.00,     60.00,    574.00,    590.00,    575.00,    858.00,    557.00
1760003609.99,   -100.00,     60.00,    592.00,    552.00,   2000.00,    843.00,    842.00
1760003610.03,   -100.00,     60.00,    615.00,    547.00,    551.00,    825.00,    825.00
1760003610.07,    -72.00,     60.00,    632.00,    525.00,   1263.00,    808.00,    813.00
1760003610.12,      0.00,     60.00,    704.00,    503.00,   2000.00,    595.00,    800.00
1760003610.16,      0.00,     60.00,    686.00,    458.00,   1277.00,    767.00,    786.00
1760003610.21,      0.00,     60.00,    702.00,    614.00,   1054.00,    740.00,    758.00
1760003610.25,      0.00,     60.00,    737.00,    358.00,   1373.00,    713.00,    556.00
1760003610.29,      0.00,     60.00,    772.00,    682.00,   1374.00,    685.00,    617.00
1760003610.33,      0.00,     60.00,    786.00,    351.00,   1247.00,    659.00,    606.00
1760003610.38,      0.00,     60.00,    817.00,    353.00,   2000.00,    631.00,    680.00
1760003610.42,      0.00,     60.00,    483.00,    351.00,   1895.00,    603.00,    627.00
1760003610.46,      0.00,     60.00,    884.00,    354.00,   1244.00,    577.00,    598.00
1760003610.51,      0.00,     60.00,    554.00,    860.00,   1332.00,    550.00,    557.00
1760003610.55,      0.00,     60.00,    951.00,    608.00,   1368.00,    523.00,    556.00
1760003610.60,      0.00,     60.00,   1046.00,    879.00,   1320.00,    503.00,    575.00
1760003610.65,    100.00,     60.00,   1040.00,   2000.00,   1083.00,    466.00,   2000.00
1760003610.69,    100.00,     60.00,    349.00,    415.00,   1477.00,    434.00,    819.00
1760003610.76,     97.00,     60.00,   1055.00,   1954.00,   1273.00,    408.00,   2000.00
1760003610.81,      0.00,     60.00,    366.00,   1133.00,   1107.00,    378.00,   2000.00
1760003610.86,      0.00,     60.00,   1059.00,    611.00,    790.00,    346.00,   2000.00
1760003610.89,      0.00,     60.00,    491.00,    553.00,   1573.00,    335.00,    376.00
1760003610.93,     20.00,     60.00,    426.00,    998.00,    619.00,    333.00,    362.00
1760003610.97,    100.00,     60.00,    416.00,   1027.00,   1447.00,    322.00,    332.00
1760003611.02,    100.00,     60.00,    359.00,    552.00,   2000.00,    311.00,   2000.00
1760003611.07,    100.00,     60.00,   1036.00,   1943.00,   1036.00,    309.00,    301.00
1760003611.11,    100.00,     60.00,    553.00,    911.00,    784.00,    301.00,    288.00
1760003611.15,    100.00,     60.00,   1056.00,   2000.00,    628.00,    551.00,    272.00
1760003611.19,    100.00,     60.00,    486.00,   1217.00,    671.00,    824.00,    268.00
1760003611.23,      0.00,     60.00,    490.00,   1185.00,    648.00,    546.00,    288.00
1760003611.27,      0.00,     60.00,    483.00,   1017.00,    578.00,    724.00,    286.00
1760003611.31,     45.00,     60.00,    436.00,    365.00,   1250.00,    526.00,    291.00
1760003611.34,    100.00,     60.00,    491.00,   1108.00,    491.00,    581.00,    304.00
1760003611.38,    100.00,     60.00,    485.00,    961.00,    551.00,    584.00,    351.00
1760003611.42,      0.00,     60.00,    483.00,    938.00,    547.00,    551.00,    348.00
1760003611.46,      0.00,     60.00,    463.00,   1141.00,    554.00,    486.00,    351.00
1760003611.50,      0.00,     60.00,    553.00,   1156.00,   1061.00,   1190.00,    404.00
1760003611.54,      0.00,     60.00,    872.00,    651.00,    679.00,    626.00,    422.00
1760003611.58,      0.00,     60.00,   1065.00,    628.00,    708.00,    489.00,    438.00
1760003611.62,      0.00,     60.00,    555.00,   1078.00,   1738.00,    563.00,    470.00
1760003611.67,      0.00,     60.00,    300.00,    823.00,   1693.00,   1058.00,    489.00
1760003611.71,      0.00,     60.00,    490.00,    918.00,    553.00,    553.00,    529.00
1760003611.75,   -100.00,     60.00,    554.00,    829.00,    495.00,    786.00,    496.00
1760003611.80,   -100.00,     60.00,   1067.00,    974.00,   1029.00,   2000.00,    558.00
1760003611.84,   -100.00,     60.00,   1025.00,    940.00,    829.00,    357.00,    604.00
1760003611.89,      0.00,     60.00,   1123.00,    913.00,    646.00,    553.00,    689.00
1760003611.94,      0.00,     60.00,    943.00,    832.00,    706.00,    976.00,   2000.00
1760003611.99,      0.00,     60.00,    910.00,    731.00,   1354.00,    702.00,    675.00
1760003612.04,    -48.00,     60.00,    882.00,    854.00,    934.00,    552.00,   2000.00
1760003612.08,   -100.00,     60.00,    861.00,    843.00,   1267.00,    355.00,    729.00
1760003612.14,   -100.00,     60.00,    845.00,    837.00,   1229.00,   1035.00,   2000.00
1760003612.19,   -100.00,     60.00,    830.00,    837.00,    719.00,    872.00,   2000.00
1760003612.24,      0.00,     60.00,    824.00,    850.00,    921.00,   1022.00,   2000.00
1760003612.29,      0.00,     60.00,    832.00,    603.00,   1102.00,   1064.00,   2000.00
1760003612.35,   -100.00,     60.00,    812.00,    559.00,   1077.00,   1125.00,   2000.00
1760003612.39,   -100.00,     60.00,    809.00,    837.00,    575.00,    649.00,   2000.00
1760003612.43,   -100.00,     60.00,    691.00,    837.00,    553.00,    562.00,    890.00
1760003612.48,   -100.00,     60.00,    813.00,    845.00,    833.00,   1100.00,    556.00
1760003612.53,      0.00,     60.00,    803.00,    864.00,   1000.00,   2000.00,    555.00
1760003612.58,      0.00,     60.00,    811.00,    932.00,    646.00,    905.00,   2000.00
1760003612.64,      0.00,     60.00,    815.00,    871.00,   1072.00,   2000.00,   2000.00
1760003612.69,      0.00,     60.00,    833.00,    877.00,    740.00,    568.00,   2000.00
1760003612.74,      0.00,     60.00,    846.00,    854.00,    734.00,    825.00,   2000.00
1760003612.79,      0.00,     60.00,    861.00,    832.00,    797.00,    945.00,   2000.00
1760003612.84,      0.00,     60.00,    869.00,    809.00,    629.00,    845.00,   2000.00
1760003612.90,      0.00,     60.00,    883.00,    786.00,    769.00,   1457.00,   2000.00
1760003612.95,      0.00,     60.00,    890.00,    758.00,    822.00,   2000.00,    932.00
1760003613.00,      0.00,     60.00,    854.00,    736.00,    571.00,   1278.00,   2000.00
1760003613.05,      0.00,     60.00,    913.00,    708.00,    772.00,   1010.00,   2000.00
1760003613.10,   -100.00,     60.00,    923.00,    680.00,    732.00,   1405.00,   2000.00
1760003613.14,   -100.00,     60.00,    935.00,    650.00,    665.00,    581.00,    628.00
1760003613.19,   -100.00,     60.00,    944.00,    627.00,    632.00,    905.00,   2000.00
1760003613.23,   -100.00,     60.00,    951.00,    585.00,    588.00,    598.00,    872.00
1760003613.28,    -14.00,     60.00,    864.00,    560.00,    557.00,   1127.00,   2000.00
1760003613.33,    -10.00,     60.00,    991.00,    521.00,    551.00,    778.00,   1542.00
1760003613.38,   -100.00,     60.00,    581.00,    487.00,    762.00,   1022.00,   1533.00
1760003613.42,   -100.00,     60.00,    575.00,    458.00,    563.00,   1873.00,    713.00
1760003613.47,   -100.00,     60.00,    553.00,    432.00,    987.00,   1326.00,   2000.00
1760003613.52,   -100.00,     60.00,    557.00,    426.00,    980.00,    688.00,   2000.00
1760003613.56,      0.00,     60.00,    547.00,    393.00,   1063.00,    547.00,   1327.00
1760003613.61,      0.00,     60.00,    543.00,    379.00,   1135.00,   1058.00,   1298.00
