Tstamp,Str,Thr,RrLH,FrLH,Fr,FrRH,RrRH
1760003825.03,   -100.00,     60.00,    800.00,    784.00,   1236.00,   1297.00,    694.00
1760003825.08,   -100.00,     60.00,    790.00,    813.00,   1172.00,    420.00,    614.00
1760003825.12,   -100.00,     60.00,    782.00,    779.00,   1478.00,   1035.00,    669.00
1760003825.17,      0.00,     60.00,    775.00,    804.00,    686.00,   1121.00,    682.00
1760003825.21,      0.00,     60.00,    766.00,    767.00,    552.00,   1307.00,    690.00
1760003825.26,      0.00,     60.00,    753.00,    768.00,   1210.00,    794.00,    693.00
1760003825.30,      0.00,     60.00,    750.00,    514.00,    552.00,   1338.00,    691.00
1760003825.35,      0.00,     60.00,    762.00,    496.00,   2000.00,   2000.00,    698.00
1760003825.40,      0.00,     60.00,    457.00,    542.00,   2000.00,   1133.00,    696.00
1760003825.44,      0.00,     60.00,    761.00,    487.00,   1100.00,    451.00,    592.00
1760003825.49,      0.00,     60.00,    751.00,    527.00,   2000.00,   1208.00,    699.00
1760003825.53,      0.00,     60.00,    761.00,    416.00,    584.00,   1231.00,    649.00
1760003825.58,      0.00,     60.00,    427.00,    425.00,   2000.00,   1597.00,    705.00
1760003825.63,      0.00,     60.00,    752.00,    356.00,    707.00,   2000.00,    706.00
1760003825.68,      0.00,     60.00,    436.00,    492.00,   1284.00,   2000.00,    708.00
1760003825.73,      0.00,     60.00,    752.00,    498.00,   1528.00,   2000.00,    709.00
1760003825.77,      0.00,     60.00,    361.00,    781.00,    673.00,    561.00,    705.00
1760003825.82,      0.00,     60.00,    757.00,   2000.00,   1233.00,   1032.00,    712.00
1760003825.88,      0.00,     60.00,    757.00,   1752.00,   1188.00,   1811.00,    702.00
1760003825.92,      0.00,     60.00,    762.00,    617.00,    564.00,    762.00,    699.00
1760003825.96,      0.00,     60.00,    771.00,    576.00,    365.00,   1029.00,    698.00
1760003826.01,    -21.00,     60.00,    787.00,   2000.00,    351.00,   2000.00,    696.00
1760003826.05,    -13.00,     60.00,    781.00,    855.00,    358.00,    940.00,    569.00
1760003826.10,      0.00,     60.00,    775.00,    829.00,    349.00,   1483.00,    559.00
1760003826.14,      0.00,     60.00,    731.00,    554.00,    744.00,   1153.00,    698.00
1760003826.18,      0.00,     60.00,    774.00,    622.00,    785.00,   1165.00,    698.00
1760003826.23,      0.00,     60.00,    776.00,    809.00,    934.00,    713.00,    694.00
1760003826.27,      0.00,     60.00,    778.00,    845.00,    834.00,   1112.00,    700.00
1760003826.32,      0.00,     60.00,    784.00,   1100.00,   1908.00,   1017.00,    703.00
1760003826.37,      0.00,     60.00,    570.00,    837.00,    940.00,    979.00,    702.00
