Tstamp,Str,Thr,RrLH,FrLH,Fr,FrRH,RrRH
1761031012.26,      0.00,     30.00,    739.00,    501.00,    788.00,    672.00,    325.00
1761031012.33,   -100.00,    100.00,    553.00,    831.00,    413.00,    731.00,    333.00
1761031012.39,   -100.00,    100.00,   1069.00,    432.00,    763.00,    776.00,    335.00
1761031012.46,   -100.00,    100.00,   1075.00,    365.00,    789.00,    650.00,    346.00
1761031012.53,      0.00,    100.00,   1157.00,    328.00,    793.00,   1098.00,    309.00
1761031012.60,      0.00,    100.00,   1069.00,    347.00,    738.00,    784.00,    338.00
1761031012.67,   -100.00,    100.00,   1059.00,    474.00,    571.00,   1066.00,    360.00
1761031012.73,   -100.00,    100.00,   1089.00,    310.00,    499.00,    676.00,    330.00
1761031012.81,      0.00,    100.00,   1273.00,   1381.00,    773.00,   2000.00,    328.00
1761031012.88,      0.00,    100.00,   1066.00,    400.00,    406.00,    494.00,    251.00
1761031012.96,      0.00,    100.00,   1059.00,   1299.00,   2000.00,    837.00,    343.00
1761031013.03,      0.00,    100.00,   1285.00,   1136.00,    449.00,    768.00,    341.00
1761031013.09,      0.00,     30.00,   1078.00,    746.00,    638.00,    364.00,    338.00
1761031013.16,     94.00,     30.00,   1061.00,    725.00,    870.00,    364.00,    216.00
1761031013.24,    100.00,     30.00,   1071.00,    622.00,   2000.00,    348.00,    306.00
1761031013.30,      0.00,     30.00,   1042.00,    354.00,    909.00,    354.00,    248.00
1761031013.36,      0.00,     30.00,   1054.00,    474.00,    384.00,    346.00,    277.00
1761031013.44,   -100.00,     30.00,   1137.00,    341.00,   1266.00,    827.00,    293.00
1761031013.50,   -100.00,     30.00,   1127.00,    607.00,    639.00,    838.00,    370.00
1761031013.59,   -100.00,     30.00,   1089.00,    864.00,   1218.00,    948.00,   2000.00
1761031013.66,   -100.00,     30.00,    716.00,   1003.00,    417.00,   1106.00,    464.00
1761031013.73,      0.00,     30.00,   1000.00,    413.00,   1131.00,   1357.00,    478.00
1761031013.81,      0.00,     30.00,    981.00,    768.00,   1718.00,    720.00,    392.00
1761031013.89,      0.00,     30.00,    982.00,    281.00,   2000.00,   2000.00,    440.00
1761031013.96,      0.00,     30.00,   1004.00,   1030.00,    778.00,    783.00,    325.00
1761031014.03,      0.00,     30.00,   1005.00,    516.00,   1006.00,   2000.00,    422.00
1761031014.10,      0.00,     30.00,    937.00,    310.00,    924.00,    494.00,    426.00
1761031014.17,      0.00,     30.00,   1019.00,    579.00,    612.00,    487.00,    419.00
1761031014.23,      0.00,     30.00,   1019.00,    398.00,   1253.00,    489.00,    409.00
1761031014.30,      0.00,     30.00,   1021.00,    386.00,   1200.00,    456.00,    402.00
1761031014.37,      0.00,     30.00,   1029.00,    367.00,   1272.00,    438.00,    401.00
1761031014.45,      0.00,     30.00,   1036.00,   1500.00,   2000.00,    419.00,    404.00
1761031014.52,      0.00,     30.00,   1047.00,    432.00,    970.00,    430.00,    390.00
1761031014.59,      0.00,     30.00,   1045.00,    388.00,   1110.00,   1283.00,    367.00
1761031014.66,      0.00,     30.00,   1067.00,    363.00,   1883.00,    428.00,    369.00
1761031014.73,      0.00,     30.00,   1072.00,    823.00,    782.00,    380.00,    360.00
1761031014.80,      0.00,     30.00,   1081.00,   1768.00,    931.00,    361.00,    350.00
1761031014.87,      0.00,     30.00,   1051.00,    641.00,    992.00,    364.00,    346.00
1761031014.94,      0.00,     30.00,    998.00,   1160.00,    315.00,    362.00,    335.00
1761031015.01,      0.00,     30.00,   1167.00,    547.00,   1019.00,    620.00,    351.00
1761031015.08,      0.00,     30.00,    820.00,    671.00,    704.00,    551.00,    338.00
1761031015.15,      0.00,     30.00,   1047.00,    365.00,    674.00,    501.00,    294.00
1761031015.22,      0.00,     30.00,    998.00,   2000.00,    491.00,    307.00,    291.00
1761031015.29,     30.00,     30.00,    848.00,   1717.00,    582.00,    291.00,    559.00
1761031015.36,      0.00,     30.00,    861.00,   1987.00,    550.00,    299.00,    188.00
1761031015.43,     87.00,     30.00,    380.00,   1969.00,    523.00,    275.00,    269.00
1761031015.50,    100.00,     30.00,   1053.00,    744.00,    502.00,    487.00,    142.00
1761031015.56,     96.00,     30.00,   1053.00,    349.00,    489.00,    414.00,    165.00
1761031015.63,      0.00,     30.00,   1164.00,    315.00,   1396.00,    414.00,    230.00
1761031015.70,      0.00,     30.00,   1164.00,    358.00,   1140.00,    410.00,    216.00
1761031015.76,      0.00,     30.00,   1201.00,    363.00,    232.00,    373.00,    225.00
1761031015.83,      0.00,     30.00,   1061.00,    363.00,   1299.00,    371.00,    222.00
1761031015.90,      0.00,     30.00,   1200.00,    411.00,   1269.00,    320.00,    213.00
1761031015.96,      0.00,     30.00,    700.00,    409.00,   1237.00,    306.00,    225.00
1761031016.04,      0.00,     30.00,   1174.00,   1854.00,    649.00,    286.00,    228.00
1761031016.10,      0.00,     30.00,   1179.00,    651.00,   1172.00,    288.00,    210.00
1761031016.17,      0.00,     30.00,   1191.00,   1651.00,    229.00,    283.00,    205.00
1761031016.25,    -30.00,     30.00,   1101.00,   1791.00,    482.00,    509.00,    216.00
1761031016.31,    -30.00,     30.00,    436.00,    565.00,   1086.00,   1129.00,    210.00
1761031016.38,      0.00,     30.00,   1065.00,    409.00,   1058.00,    496.00,    222.00
1761031016.45,      0.00,     30.00,    431.00,    367.00,    900.00,   1149.00,    225.00
1761031016.52,    -30.00,     30.00,   1100.00,   1053.00,   1013.00,    525.00,    213.00
1761031016.58,    -30.00,     30.00,    466.00,    310.00,    879.00,   1260.00,    197.00
