Tstamp,Str,Thr,RrLH,FrLH,Fr,FrRH,RrRH
1761027573.37,      0.00,     60.00,    907.00,    970.00,    673.00,    511.00,    478.00
1761027573.45,      0.00,     60.00,    923.00,    970.00,    448.00,    496.00,    490.00
1761027573.53,      0.00,     60.00,    968.00,     81.00,    648.00,    481.00,    454.00
1761027573.60,      0.00,     60.00,    850.00,    318.00,    882.00,    478.00,    430.00
1761027573.66,      0.00,     60.00,   1019.00,    761.00,    558.00,    414.00,    400.00
1761027573.74,      0.00,     60.00,   1031.00,   1324.00,   1604.00,    414.00,    373.00
1761027573.82,      0.00,     60.00,   1056.00,    649.00,   1495.00,    368.00,    352.00
1761027573.90,      0.00,     60.00,   1351.00,   1669.00,    567.00,    366.00,    343.00
1761027573.98,      0.00,     60.00,    970.00,    297.00,    870.00,   1067.00,    317.00
1761027574.06,      0.00,     60.00,    987.00,    361.00,    913.00,   1067.00,    280.00
1761027574.13,      0.00,     60.00,    990.00,    397.00,    865.00,    280.00,    428.00
1761027574.20,      0.00,     60.00,    814.00,    760.00,    945.00,    288.00,    254.00
1761027574.26,      0.00,     60.00,   1207.00,    302.00,    763.00,    246.00,    225.00
1761027574.33,      0.00,     60.00,   1064.00,    312.00,    758.00,    225.00,    201.00
1761027574.39,      0.00,     60.00,   1131.00,    538.00,    666.00,    202.00,    185.00
1761027574.46,      0.00,     60.00,   1177.00,    466.00,    573.00,    195.00,    165.00
1761027574.52,    100.00,     60.00,    926.00,    406.00,    485.00,    214.00,    158.00
1761027574.59,    100.00,     60.00,    802.00,    295.00,    424.00,    160.00,    142.00
1761027574.66,      0.00,     60.00,   1061.00,    334.00,    349.00,    144.00,    121.00
1761027574.71,      0.00,     60.00,    316.00,    308.00,    525.00,    153.00,    127.00
1761027574.79,      0.00,     60.00,    365.00,   1460.00,    621.00,    205.00,    136.00
1761027574.85,      0.00,     60.00,    253.00,    294.00,     80.00,    811.00,    149.00
1761027574.92,      0.00,     60.00,    233.00,    218.00,    397.00,    819.00,    145.00
1761027574.99,    -85.00,     60.00,    212.00,    215.00,    631.00,    616.00,    184.00
1761027575.06,   -100.00,     60.00,    187.00,    199.00,    324.00,    634.00,    213.00
1761027575.14,      0.00,     60.00,    149.00,    199.00,    432.00,    562.00,    257.00
1761027575.19,      0.00,     60.00,    130.00,    132.00,    384.00,    422.00,    277.00
1761027575.26,      0.00,     60.00,    109.00,    121.00,    349.00,    460.00,    295.00
1761027575.32,      0.00,     60.00,    112.00,    305.00,    360.00,    434.00,    302.00
