Tstamp,Str,Thr,RrLH,FrLH,Fr,FrRH,RrRH
1761026608.66,   -100.00,     60.00,    542.00,    714.00,    993.00,   1021.00,    986.00
1761026608.73,   -100.00,     60.00,    552.00,    145.00,    341.00,   1418.00,    165.00
1761026608.79,    -11.00,     60.00,    598.00,    776.00,    739.00,    846.00,    353.00
1761026608.86,      0.00,    100.00,    658.00,    697.00,    727.00,    501.00,    225.00
1761026608.94,      0.00,    100.00,    721.00,    943.00,   1483.00,   1142.00,    957.00
1761026609.01,      0.00,    100.00,    882.00,    382.00,    920.00,    882.00,    566.00
1761026609.07,      0.00,    100.00,    885.00,    557.00,    844.00,    881.00,    341.00
1761026609.14,      0.00,     60.00,    872.00,    548.00,    877.00,    384.00,    372.00
1761026609.21,      0.00,     60.00,    874.00,    813.00,    854.00,   1019.00,    882.00
1761026609.28,      0.00,     60.00,    866.00,    384.00,    607.00,    797.00,    873.00
1761026609.36,   -100.00,     60.00,    831.00,    713.00,   1543.00,    692.00,    614.00
1761026609.43,   -100.00,     60.00,    783.00,    745.00,   1436.00,    680.00,    243.00
1761026609.51,      0.00,     60.00,    725.00,    694.00,   1815.00,   1012.00,    918.00
1761026609.58,      0.00,     60.00,    662.00,    649.00,   1183.00,   1684.00,    420.00
1761026609.66,      0.00,     60.00,    624.00,    634.00,   1814.00,    943.00,    911.00
1761026609.72,      0.00,     60.00,    612.00,    655.00,    411.00,    571.00,    351.00
1761026609.79,      0.00,     60.00,    612.00,    787.00,    943.00,    857.00,    857.00
1761026609.87,      0.00,     60.00,    620.00,    696.00,   1186.00,    831.00,    812.00
1761026609.93,      0.00,     60.00,    631.00,    900.00,    906.00,    826.00,    230.00
1761026610.01,      0.00,     60.00,    632.00,    649.00,   1303.00,   1009.00,    780.00
1761026610.08,      0.00,     60.00,    648.00,    740.00,   1182.00,   1010.00,    751.00
1761026610.17,      0.00,     60.00,    652.00,    748.00,   2000.00,   2000.00,    733.00
1761026610.24,      0.00,     60.00,    665.00,   1058.00,   2000.00,    520.00,    531.00
1761026610.32,      0.00,     60.00,    674.00,    721.00,   1375.00,    980.00,    744.00
1761026610.39,      0.00,     60.00,    680.00,    798.00,   1642.00,   1006.00,    749.00
1761026610.47,      0.00,     60.00,    676.00,    734.00,   1305.00,   1001.00,    753.00
1761026610.54,     30.00,     60.00,    665.00,    707.00,   1005.00,    709.00,    758.00
1761026610.61,      0.00,     60.00,    663.00,    662.00,   1095.00,   1013.00,    762.00
1761026610.69,     30.00,     60.00,    653.00,    688.00,   1393.00,   1027.00,    768.00
1761026610.76,     30.00,     60.00,    347.00,    315.00,   1260.00,   1274.00,    780.00
1761026610.83,      0.00,     60.00,    631.00,     49.00,   1732.00,   1166.00,    798.00
1761026610.90,      0.00,     60.00,    438.00,    359.00,   1021.00,    511.00,    821.00
1761026610.97,      0.00,     60.00,    587.00,    154.00,   1940.00,    582.00,    360.00
1761026611.04,      0.00,     60.00,    557.00,    554.00,   1501.00,    978.00,    881.00
1761026611.11,      0.00,     60.00,    529.00,    521.00,   1718.00,    359.00,    916.00
1761026611.18,      0.00,     60.00,    493.00,     43.00,    578.00,   1688.00,    949.00
1761026611.25,    -30.00,     60.00,    479.00,    218.00,    867.00,    673.00,    230.00
1761026611.31,    -30.00,     60.00,    436.00,    438.00,    568.00,   1161.00,    552.00
1761026611.37,      0.00,     60.00,    412.00,    351.00,    413.00,   1030.00,    219.00
1761026611.44,      0.00,     60.00,    365.00,    361.00,    990.00,    396.00,   1080.00
1761026611.50,      0.00,     60.00,    355.00,    336.00,   1173.00,    515.00,    240.00
1761026611.57,    -30.00,     60.00,    319.00,    344.00,   1083.00,    916.00,    650.00
1761026611.64,    -30.00,     60.00,    318.00,    287.00,    485.00,    623.00,    878.00
1761026611.70,   -100.00,     60.00,    290.00,    287.00,    393.00,    549.00,    870.00
1761026611.76,      0.00,     60.00,    284.00,    253.00,    429.00,    479.00,    379.00
1761026611.82,    -99.00,     60.00,    233.00,    238.00,    497.00,    423.00,    353.00
1761026611.88,   -100.00,     60.00,    212.00,    223.00,    628.00,    378.00,    397.00
1761026611.94,     -1.00,     60.00,    164.00,    454.00,    435.00,    334.00,    490.00
1761026612.00,      0.00,     60.00,    158.00,    495.00,    388.00,    299.00,    543.00
1761026612.06,      0.00,     60.00,    165.00,    430.00,    415.00,    851.00,    230.00
1761026612.12,      0.00,     60.00,    184.00,    349.00,    551.00,    226.00,    228.00
1761026612.17,      0.00,     60.00,    198.00,    329.00,    514.00,    202.00,    182.00
1761026612.23,    100.00,     60.00,    218.00,    346.00,    349.00,    167.00,    155.00
1761026612.29,    100.00,     60.00,    229.00,    299.00,    694.00,    154.00,    143.00
1761026612.35,    100.00,     60.00,    265.00,    278.00,    612.00,    139.00,    124.00
1761026612.41,      0.00,     60.00,    259.00,    451.00,    487.00,    129.00,    116.00
1761026612.47,      0.00,     60.00,    276.00,    235.00,    485.00,    849.00,     94.00
1761026612.53,      0.00,     60.00,    262.00,    356.00,    404.00,    810.00,    100.00
