Tstamp,Str,Thr,RrLH,FrLH,Fr,FrRH,RrRH
1761027223.39,      0.00,     60.00,    687.00,    662.00,   1284.00,   1007.00,    596.00
1761027223.46,      0.00,     60.00,    707.00,    645.00,   1090.00,    835.00,    586.00
1761027223.52,      0.00,     60.00,    630.00,     44.00,    430.00,   1402.00,    617.00
1761027223.60,      0.00,     60.00,    598.00,    585.00,   1607.00,    859.00,    638.00
1761027223.67,   -100.00,     60.00,    564.00,    554.00,   1274.00,   1327.00,    664.00
1761027223.74,   -100.00,     60.00,    543.00,    525.00,   1080.00,    982.00,    701.00
1761027223.80,   -100.00,     60.00,    513.00,    152.00,    348.00,   1427.00,    219.00
1761027223.88,      0.00,     60.00,    490.00,    474.00,    921.00,   2000.00,    637.00
1761027223.95,      0.00,     60.00,    463.00,    485.00,   1554.00,   1001.00,    756.00
1761027224.03,      0.00,     60.00,    473.00,   1081.00,    852.00,   1231.00,    746.00
1761027224.09,      0.00,     60.00,    491.00,    456.00,    356.00,    835.00,    277.00
1761027224.16,      0.00,     60.00,    486.00,    750.00,   1430.00,   1121.00,    707.00
1761027224.24,      0.00,     60.00,    497.00,    967.00,   1252.00,    725.00,    691.00
1761027224.31,      0.00,     60.00,    506.00,   1023.00,   1155.00,    705.00,    666.00
1761027224.38,      0.00,     60.00,    527.00,    923.00,   1040.00,    687.00,    649.00
1761027224.45,      0.00,     60.00,    545.00,    224.00,   1769.00,    656.00,    631.00
1761027224.52,      0.00,     60.00,    557.00,    724.00,    747.00,    652.00,    620.00
1761027224.59,     30.00,     60.00,    567.00,    957.00,    975.00,    623.00,    327.00
1761027224.65,     30.00,     60.00,    524.00,    511.00,   1136.00,    615.00,    587.00
1761027224.72,      0.00,     60.00,    597.00,    835.00,    827.00,    599.00,    575.00
1761027224.79,      0.00,     60.00,    384.00,   1041.00,   1420.00,    623.00,    561.00
1761027224.86,      0.00,     60.00,    615.00,    770.00,    954.00,    616.00,    560.00
1761027224.93,      0.00,     60.00,    618.00,    409.00,   1002.00,    993.00,    557.00
1761027225.00,      0.00,     60.00,    616.00,    697.00,   1263.00,    382.00,    351.00
1761027225.08,    -30.00,     60.00,    622.00,    801.00,   2000.00,   1704.00,    558.00
1761027225.15,    -30.00,     60.00,    516.00,    352.00,   1201.00,    556.00,    411.00
1761027225.22,      0.00,     60.00,    618.00,     70.00,   1712.00,   1072.00,    569.00
1761027225.30,      0.00,     60.00,    615.00,   1783.00,    407.00,   2000.00,    579.00
1761027225.38,      0.00,     60.00,    616.00,   1110.00,    909.00,   1923.00,    579.00
1761027225.46,      0.00,     60.00,    617.00,    180.00,   1943.00,   1442.00,    574.00
1761027225.53,      0.00,     60.00,    639.00,   1154.00,    805.00,   1101.00,    577.00
1761027225.60,      0.00,     60.00,    669.00,    540.00,    841.00,   1011.00,    586.00
1761027225.67,      0.00,     60.00,    701.00,    746.00,   1538.00,   1128.00,    580.00
1761027225.74,      0.00,     60.00,    748.00,    689.00,    869.00,    629.00,    588.00
1761027225.82,      0.00,     60.00,   1093.00,    332.00,    959.00,   1011.00,    593.00
1761027225.89,      0.00,     60.00,   1134.00,    408.00,    928.00,    916.00,    584.00
1761027225.97,      0.00,     60.00,   1153.00,    381.00,    868.00,    886.00,    594.00
1761027226.04,      0.00,     60.00,   1135.00,    778.00,    553.00,    722.00,    599.00
1761027226.11,      0.00,     60.00,   1106.00,    342.00,    972.00,    661.00,    590.00
1761027226.18,      0.00,     60.00,   1101.00,    353.00,    864.00,    678.00,    589.00
1761027226.25,      0.00,     60.00,   1095.00,    679.00,   1049.00,    671.00,    583.00
1761027226.32,      0.00,     60.00,    662.00,    593.00,   2000.00,    500.00,    596.00
1761027226.39,      0.00,     60.00,    644.00,   1144.00,    657.00,    995.00,    598.00
1761027226.46,      0.00,     60.00,    612.00,    855.00,   1121.00,    635.00,    587.00
1761027226.54,      0.00,     60.00,    621.00,    810.00,   1469.00,    641.00,    594.00
1761027226.61,      0.00,     60.00,    661.00,    829.00,    833.00,    989.00,    603.00
1761027226.68,     30.00,     60.00,    700.00,    829.00,   1017.00,   1060.00,    612.00
1761027226.75,      0.00,     60.00,    557.00,    356.00,   1225.00,   1017.00,    626.00
1761027226.82,      0.00,     60.00,    465.00,    349.00,   1341.00,   1025.00,    635.00
1761027226.89,    -30.00,     60.00,   1086.00,    801.00,    792.00,    453.00,    371.00
1761027226.96,    -30.00,     60.00,    416.00,    351.00,    920.00,   1030.00,    670.00
1761027227.02,      0.00,     60.00,    960.00,    351.00,   1072.00,    479.00,    408.00
1761027227.09,      0.00,     60.00,    391.00,    342.00,   1000.00,   1020.00,    701.00
1761027227.16,    -30.00,     60.00,    930.00,    334.00,    963.00,    420.00,    719.00
1761027227.22,      0.00,     60.00,    488.00,    336.00,    803.00,    772.00,    263.00
1761027227.29,      0.00,     60.00,    488.00,    553.00,    570.00,    987.00,    742.00
1761027227.37,      0.00,     60.00,    486.00,    570.00,   1944.00,   1021.00,    767.00
1761027227.43,      0.00,     60.00,    485.00,    215.00,    733.00,    559.00,    218.00
1761027227.50,    -30.00,     60.00,    510.00,   1341.00,    885.00,    936.00,    782.00
1761027227.56,    -30.00,     60.00,    486.00,    356.00,    487.00,    567.00,    795.00
